GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,HOME_TEAM_WINS,SEASON
22000538,1610612748,1610612737,0,2020
22000537,1610612738,1610612746,1,2020
22000341,1610612747,1610612743,1,2020
22000163,1610612744,1610612754,0,2020
22000330,1610612737,1610612742,0,2020
22000165,1610612765,1610612749,0,2020
22000099,1610612749,1610612765,1,2020
22000098,1610612745,1610612742,0,2020
22000096,1610612748,1610612760,1,2020
22000105,1610612746,1610612759,0,2020
22000116,1610612744,1610612746,0,2020
22000113,1610612749,1610612765,1,2020
22000111,1610612748,1610612738,0,2020
22000107,1610612754,1610612745,1,2020
22000121,1610612747,1610612759,0,2020
22000120,1610612743,1610612742,0,2020
22000130,1610612744,1610612746,1,2020
22000137,1610612749,1610612739,1,2020
22000146,1610612745,1610612747,0,2020
22000162,1610612760,1610612759,0,2020
22000161,1610612745,1610612747,0,2020
22000085,1610612765,1610612738,0,2020
22000083,1610612737,1610612739,0,2020
22000070,1610612765,1610612738,1,2020
12000018,1610612747,1610612746,1,2020
22000626,1610612737,1610612760,1,2020
12000004,1610612747,1610612746,1,2020
12000011,1610612744,1610612743,1,2020
12000009,1610612749,1610612742,0,2020
12000008,1610612759,1610612760,0,2020
12000007,1610612739,1610612754,1,2020
12000022,1610612749,1610612742,0,2020
22000051,1610612748,1610612749,0,2020
12000019,1610612739,1610612754,1,2020
12000026,1610612745,1610612759,1,2020
12000034,1610612745,1610612759,1,2020
22000006,1610612749,1610612744,1,2020
22000037,1610612754,1610612738,1,2020
22000044,1610612743,1610612745,1,2020
22000170,1610612760,1610612747,0,2020
22000177,1610612743,1610612744,1,2020
22000328,1610612739,1610612746,0,2020
22000176,1610612759,1610612745,0,2020
22000265,1610612742,1610612743,0,2020
22000261,1610612739,1610612747,0,2020
22000268,1610612737,1610612746,1,2020
22000280,1610612759,1610612738,1,2020
22000275,1610612748,1610612743,0,2020
22000272,1610612739,1610612765,1,2020
22000285,1610612748,1610612746,0,2020
22000284,1610612765,1610612747,1,2020
22000296,1610612759,1610612743,1,2020
22000305,1610612744,1610612765,1,2020
22000302,1610612738,1610612747,0,2020
22000318,1610612760,1610612745,0,2020
22000313,1610612737,1610612747,0,2020
22000326,1610612744,1610612738,0,2020
22000333,1610612760,1610612745,1,2020
22000251,1610612746,1610612760,1,2020
22000250,1610612738,1610612739,1,2020
22000254,1610612749,1610612737,1,2020
22000213,1610612743,1610612760,1,2020
22000182,1610612749,1610612742,1,2020
22000192,1610612748,1610612765,0,2020
22000189,1610612759,1610612745,1,2020
22000202,1610612746,1610612754,1,2020
22000212,1610612747,1610612744,0,2020
22000206,1610612748,1610612765,1,2020
22000223,1610612744,1610612759,1,2020
22000247,1610612742,1610612745,0,2020
22000219,1610612737,1610612765,1,2020
22000217,1610612754,1610612742,0,2020
22000226,1610612749,1610612747,0,2020
22000239,1610612746,1610612760,1,2020
22000237,1610612759,1610612742,0,2020
22000230,1610612765,1610612745,0,2020
22000620,1610612739,1610612738,1,2020
22000016,1610612745,1610612760,0,2020
22000635,1610612745,1610612765,0,2020
22001007,1610612742,1610612739,1,2020
22000916,1610612765,1610612737,1,2020
22000932,1610612744,1610612742,0,2020
22000927,1610612738,1610612760,0,2020
22000938,1610612748,1610612759,1,2020
22000945,1610612745,1610612749,1,2020
22000943,1610612765,1610612742,0,2020
22000950,1610612738,1610612759,1,2020
22000966,1610612746,1610612743,0,2020
22000963,1610612760,1610612754,0,2020
22000960,1610612739,1610612748,0,2020
22000958,1610612745,1610612744,0,2020
22000982,1610612747,1610612743,1,2020
22000986,1610612748,1610612742,0,2020
22001002,1610612746,1610612747,1,2020
22001001,1610612744,1610612760,1,2020
22000913,1610612737,1610612749,1,2020
22000906,1610612754,1610612765,1,2020
22000908,1610612742,1610612747,1,2020
22000888,1610612759,1610612748,0,2020
22000845,1610612765,1610612760,1,2020
22000858,1610612738,1610612744,1,2020
22000861,1610612737,1610612754,1,2020
22000871,1610612748,1610612745,1,2020
22000473,1610612754,1610612759,0,2020
22000868,1610612765,1610612739,1,2020
22000442,1610612742,1610612765,1,2020
22000910,1610612743,1610612745,1,2020
22000882,1610612754,1610612760,1,2020
22000897,1610612742,1610612747,1,2020
22000895,1610612759,1610612765,1,2020
22000903,1610612744,1610612743,1,2020
22000901,1610612745,1610612746,0,2020
22000898,1610612737,1610612748,1,2020
22001000,1610612754,1610612737,1,2020
22001006,1610612749,1610612745,1,2020
22000840,1610612737,1610612749,0,2020
22001017,1610612744,1610612760,1,2020
42000172,1610612746,1610612742,0,2020
42000123,1610612748,1610612749,0,2020
42000173,1610612742,1610612746,0,2020
42000124,1610612748,1610612749,0,2020
42000174,1610612742,1610612746,0,2020
42000175,1610612746,1610612742,0,2020
42000176,1610612742,1610612746,0,2020
42000177,1610612746,1610612742,1,2020
42000301,1610612749,1610612737,0,2020
42000302,1610612749,1610612737,1,2020
42000303,1610612737,1610612749,0,2020
42000304,1610612737,1610612749,1,2020
42000305,1610612749,1610612737,1,2020
42000306,1610612737,1610612749,0,2020
22000632,1610612748,1610612754,0,2020
42000122,1610612749,1610612748,1,2020
42000121,1610612749,1610612748,1,2020
42000171,1610612746,1610612742,0,2020
22001048,1610612754,1610612749,0,2020
22001021,1610612739,1610612742,0,2020
22001029,1610612759,1610612749,1,2020
22001027,1610612739,1610612754,0,2020
22001032,1610612738,1610612748,0,2020
22001046,1610612747,1610612745,1,2020
22001044,1610612739,1610612738,1,2020
22001058,1610612745,1610612746,1,2020
52000121,1610612747,1610612744,1,2020
22001054,1610612765,1610612743,0,2020
22001062,1610612749,1610612748,1,2020
22001061,1610612754,1610612747,0,2020
22001074,1610612760,1610612746,1,2020
22001069,1610612765,1610612748,0,2020
22001066,1610612737,1610612745,1,2020
22000851,1610612745,1610612743,0,2020
22000145,1610612738,1610612748,0,2020
22000841,1610612739,1610612744,0,2020
22000705,1610612743,1610612737,1,2020
22000058,1610612748,1610612749,1,2020
22000062,1610612754,1610612739,1,2020
22000075,1610612759,1610612747,0,2020
22000071,1610612742,1610612748,1,2020
22000070,1610612765,1610612738,1,2020
22000660,1610612746,1610612737,1,2020
22000659,1610612749,1610612754,1,2020
22000675,1610612759,1610612746,0,2020
22000669,1610612749,1610612738,1,2020
22000667,1610612754,1610612765,1,2020
22000680,1610612759,1610612746,0,2020
22000693,1610612747,1610612739,1,2020
22000692,1610612744,1610612737,0,2020
22000690,1610612742,1610612754,0,2020
22000685,1610612749,1610612738,0,2020
22000060,1610612759,1610612747,0,2020
22000048,1610612754,1610612738,0,2020
22000051,1610612748,1610612749,0,2020
22000003,1610612738,1610612749,1,2020
22000435,1610612739,1610612759,0,2020
22000842,1610612747,1610612738,0,2020
22000643,1610612749,1610612759,1,2020
22000640,1610612747,1610612737,0,2020
22000645,1610612748,1610612754,0,2020
